Station,Date and time, DO , EC , Temp 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 10:00, 4.4 , 249 , 32.9 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 10:30, 3.4 , 256 , 32.7 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 11:00, 4.5 , 275 , 25.4 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 11:30, 4.4 , 229 , 33.5 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 12:00, 3.8 , 256 , 29.7 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 12:30, 3.3 , 251 , 30.2 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 13:00, 3.7 , 264 , 31.9 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 13:30, 3.7 , 302 , 28.7 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 14:00, 4.1 , 268 , 27.1 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 14:30, 3.9 , 250 , 32.4 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 15:00, 4.6 , 227 , 34.5 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 15:30, 4.1 , 261 , 26.4 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 16:00, 4.0 , 250 , 24.9 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 16:30, 4.2 , 187 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 17:00, 3.7 , 259 , 33.0 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 17:30, 3.9 , 243 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 18:00, 3.6 , 251 , 31.1 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 18:30, 4.1 , 235 , 26.9 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 19:00, 4.2 , 255 , 36.8 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 19:30, 3.9 , 284 , 29.2 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 20:00, 4.6 , 272 , 31.7 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 20:30, 3.6 , 252 , 28.8 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 21:00, 4.1 , 282 , 31.4 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 21:30, 4.4 , 232 , 24.0 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 22:00, 3.5 , 240 , 33.9 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 22:30, 3.6 , 244 , 29.3 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 23:00, 3.5 , 268 , 22.7 
สถานีวัดแหลมใต้-บางปะกง,15 พ.ย.2566 23:30, 3.8 , 195 , 33.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 00:00, 4.0 , 280 , 29.7 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 00:30, 3.8 , 289 , 34.2 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 01:00, 4.1 , 283 , 26.7 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 01:30, 4.1 , 267 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 02:00, 4.7 , 253 , 37.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 02:30, 4.5 , 270 , 27.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 03:00, 3.9 , 284 , 34.0 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 03:30, 3.7 , 273 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 04:00, 3.4 , 251 , 32.5 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 04:30, 3.6 , 256 , 29.3 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 05:00, 4.7 , 264 , 30.8 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 05:30, 4.1 , 277 , 30.9 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 06:00, 4.3 , 256 , 28.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 06:30, 3.8 , 311 , 32.8 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 07:00, 3.9 , 217 , 36.5 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 07:30, 4.3 , 254 , 32.0 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 08:00, 4.5 , 255 , 26.3 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 08:30, 4.0 , 249 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 09:00, 4.7 , 246 , 29.8 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 09:30, 3.4 , 245 , 27.2 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 10:00, 4.5 , 274 , 31.8 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 10:30, 3.5 , 249 , 26.3 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 11:00, 3.3 , 250 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 11:30, 4.2 , 255 , 32.5 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 12:00, 4.3 , 240 , 29.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 12:30, 3.6 , 217 , 25.1 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 13:00, 4.8 , 216 , 25.1 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 13:30, 3.8 , 219 , 27.9 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 14:00, 4.0 , 230 , 29.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 14:30, 4.3 , 246 , 26.8 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 15:00, 4.2 , 266 , 30.3 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 15:30, 3.4 , 297 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 16:00, 4.3 , 244 , 29.4 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 16:30, 4.3 , 234 , 27.7 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 17:00, 3.9 , 230 , 25.2 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 17:30, 3.5 , 232 , 30.3 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 18:00, 3.7 , 265 , 31.3 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 18:30, 4.9 , 256 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 19:00, 3.8 , 269 , 32.7 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 19:30, 4.2 , 271 , 34.3 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 20:00, 3.9 , 264 , 25.7 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 20:30, 3.8 , 191 , 30.5 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 21:00, 4.6 , 283 , 33.0 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 21:30, 3.6 , 266 , 32.6 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 22:00, 3.5 , 271 , 22.5 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 22:30, 3.9 , 267 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 23:00, 4.1 , 248 , 23.5 
สถานีวัดแหลมใต้-บางปะกง,16 พ.ย.2566 23:30, 3.6 , 234 , 22.2 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 00:00, 4.4 , 299 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 00:30, 4.2 , 246 , 29.4 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 01:00, 3.5 , 244 , 29.8 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 01:30, 4.5 , 196 , 32.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 02:00, 3.9 , 249 , 33.1 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 02:30, 4.0 , 265 , 32.6 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 03:00, 4.0 , 274 , 27.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 03:30, 4.8 , 223 , 35.0 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 04:00, 4.0 , 283 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 04:30, 3.8 , 249 , 35.1 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 05:00, 4.9 , 260 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 05:30, 4.9 , 218 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 06:00, 4.0 , 272 , 33.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 06:30, 3.8 , 226 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 07:00, 3.7 , 262 , 28.1 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 07:30, 3.5 , 238 , 25.2 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 08:00, 3.4 , 295 , 29.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 08:30, 4.4 , 262 , 29.7 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 09:00, 4.8 , 225 , 35.4 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 09:30, 4.1 , 256 , 31.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 10:00, 4.2 , 205 , 26.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 10:30, 3.6 , 224 , 32.4 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 11:00, 4.6 , 232 , 22.8 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 11:30, 4.3 , 270 , 30.6 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 12:00, 4.2 , 265 , 27.3 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 12:30, 3.7 , 242 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 13:00, 3.3 , 270 , 27.8 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 13:30, 4.2 , 251 , 30.8 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 14:00, 3.8 , 251 , 31.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 14:30, 4.3 , 260 , 25.2 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 15:00, 4.4 , 225 , 31.9 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 15:30, 3.9 , 227 , 30.1 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 16:00, 4.3 , 250 , 33.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 16:30, 3.2 , 260 , 32.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 17:00, 3.2 , 219 , 33.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 17:30, 4.5 , 264 , 31.7 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 18:00, 3.5 , 261 , 29.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 18:30, 4.3 , 264 , 37.3 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 19:00, 3.8 , 277 , 26.2 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 19:30, 4.0 , 229 , 31.1 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 20:00, 3.4 , 244 , 35.4 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 20:30, 3.7 , 256 , 27.0 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 21:00, 4.0 , 293 , 30.2 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 21:30, 4.3 , 251 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 22:00, 3.2 , 283 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 22:30, 3.6 , 231 , 33.3 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 23:00, 4.3 , 284 , 29.5 
สถานีวัดแหลมใต้-บางปะกง,17 พ.ย.2566 23:30, 4.3 , 241 , 29.9 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 00:00, 3.9 , 263 , 28.9 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 00:30, 4.3 , 216 , 31.4 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 01:00, 3.5 , 244 , 28.1 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 01:30, 4.0 , 230 , 25.3 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 02:00, 4.3 , 234 , 28.9 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 02:30, 4.0 , 246 , 32.3 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 03:00, 3.9 , 306 , 29.4 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 03:30, 4.0 , 298 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 04:00, 4.2 , 209 , 28.3 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 04:30, 4.7 , 263 , 26.8 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 05:00, 3.8 , 231 , 30.0 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 05:30, 4.1 , 230 , 27.3 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 06:00, 4.8 , 281 , 33.1 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 06:30, 3.4 , 234 , 32.3 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 07:00, 3.6 , 269 , 26.3 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 07:30, 3.9 , 286 , 32.9 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 08:00, 3.6 , 202 , 32.2 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 08:30, 4.7 , 243 , 32.3 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 09:00, 3.7 , 257 , 36.9 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 09:30, 3.6 , 277 , 33.2 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 10:00, 4.2 , 258 , 35.5 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 10:30, 4.4 , 247 , 28.0 
สถานีวัดแหลมใต้-บางปะกง,18 พ.ย.2566 11:00, 3.7 , 253 , 31.8 
